Number of planted biclusters: 52
Bicluster coverage: 12.922558922558922%
Missing values on dataset: 0.0%
Noise values on dataset: 2.5016835016835017%
Errors on dataset: 0.7037037037037037%


Bicluster #0 (75, 4)
Rows=[12,25,34,52,59,71,74,83,88,91,92,96,106,112,116,122,125,132,133,138,169,211,214,215,224,236,240,245,247,253,259,260,271,283,291,295,299,305,328,333,338,346,357,359,388,400,413,414,417,422,431,432,448,450,460,466,476,492,506,507,510,513,534,573,577,578,579,593,594,602,611,618,626,628,645], Columns=[43,73,77,142], RowPattern=Constant, ColumnPattern=None, %Missings=0, %Noise=6.67, %Errors=6, PlaidCoherency=Additive

X	y43	y73	y77	y142
Rows=[1,5,7,11,12,20,47,52,76,91,97,127,136,145,150,156,162,172,173,188,241,250,252,263,268,269,282,286,310,313,319,350,357,371,375,378,379,382,383,385,386,387,392,393,395,406,409,418,422,423,432,447,453,461,467,488,500,510,516,528,535,548,556,562,577,585,597,606,626,628,640,641,649,653,659], Columns=[45,69,92,154], RowPattern=Constant, ColumnPattern=None, %Missings=0, %Noise=31, %Errors=9, PlaidCoherency=Additive

X	y45	y69	y92	y154
x1	59.08	-53.92	98.34	14.02
x5	59.08	-54.28	98.34	14.02
x7	59.08	-53.92	100	14.02
x11	59.08	-43.81	52.08	-87.57
x12	76.74	-100	86.54	-94.84
x20	59.08	-96.65	98.34	14.02
x47	59.08	-53.92	36.26	14.02
x52	59.08	-53.92	98.34	61.07
x76	-80.86	-42.23	98.34	14.02
x91	13.64	-53.92	98.34	2.72
x97	-57.32	3.43	98.34	14.02
x127	59.08	-53.92	20.16	14.02
x136	59.08	-53.92	98.34	14.02
x145	59.08	-53.92	98.34	14.02
x150	-54.92	28.58	100	14.02
x156	59.08	-53.92	100	-37.4
x162	59.08	98.22	100	-53.86
x172	59.08	-100	100	14.02
x173	100	-53.92	29.62	14.02
x188	59.08	-53.92	59.13	14.02
x241	59.08	58.99	98.34	14.02
x250	92.75	42.38	-96.93	14.02
x252	-41.78	-53.92	98.34	14.02
x263	-81.65	-53.92	47.86	5.73
x268	59.08	-100	37.46	61.5
x269	59.08	69.04	100	14.02
x282	59.08	34.45	98.34	-33.68
x286	2.44	-53.92	98.34	14.02
x310	59.08	-53.92	98.34	81.33
x313	59.08	-30.17	98.34	-39.58
x319	59.08	-71.42	98.34	14.02
x350	78.22	-53.92	20.42	94.49
x357	59.08	-53.92	98.34	14.91
x371	59.08	5.42	100	14.02
x375	59.08	6.08	98.34	14.02
x378	59.08	-100	26.14	14.02
x379	56.34	-53.92	98.34	14.02
x382	59.08	-53.92	98.34	-95.18
x383	59.08	-53.92	98.34	14.02
x385	70.12	-53.92	100	14.02
x386	59.08	-53.92	100	95.31
x387	-19.4	-53.92	100	14.02
x392	59.08	-53.92	98.34	-84.66
x393	-57.71	-53.92	98.34	-76.38
x395	59.08	2.67	88.7	43.93
x406	59.08	-53.92	98.34	-54.55
x409	59.08	-53.92	98.34	14.02
x418	64.64	-53.92	98.34	-21.53
x422	59.08	-53.92	60.93	14.02
x423	59.08	14.66	100	14.02
x432	30.04	43.29	98.34	-71.64
x447	59.08	-100	98.34	44.52
x453	59.08	-53.92	100	-26.53
x461	59.08	97.13	98.34	14.02
x467	-85.94	-53.92	98.34	14.02
x488	59.08	-53.92	98.34	14.02
x500	59.08	-53.92	100	14.02
x510	59.08	-53.92	98.34	14.02
x516	59.08	-100	-50.35	14.02
x528	1.69	-53.92	-32.29	14.02
x535	59.08	-53.92	98.34	14.02
x548	59.08	-71.03	100	14.02
x556	59.08	-53.92	51.03	-55.45
x562	59.08	-53.92	100	-40.42
x577	100	30.02	98.34	-93.72
x585	-31.96	-49.97	98.34	14.02
x597	-21.19	-100	98.34	83.4
x606	100	42.02	98.34	14.02
x626	59.08	36.68	98.34	28
x628	100	-53.92	98.34	14.54
x640	59.08	-53.92	98.34	14.02
x641	100	-53.92	98.34	7.48
x649	59.08	-53.92	98.34	14.02
x653	-71.56	-53.92	-87.72	14.02
x659	59.08	-53.92	98.34	100

Bicluster #39 (72, 4)
Rows=[7,10,12,16,27,33,38,39,41,69,72,90,93,98,108,114,118,125,132,165,188,208,222,224,225,247,258,259,260,262,263,267,280,284,302,303,304,310,316,325,339,348,355,368,370,386,392,409,424,434,440,459,468,469,475,493,506,520,525,530,549,567,580,585,587,610,613,618,640,643,645,658], Columns=[0,40,123,140], RowPattern=Constant, ColumnPattern=None, %Missings=0, %Noise=36.81, %Errors=2.08, PlaidCoherency=Additive

X	y0	y40	y123	y140
x7	-92.22	-30.54	-73.71	21.44
x10	-24	18.13	-73.71	1.72
x12	-24	-30.54	-73.71	21.44
x16	-24	-88.24	-7.99	21.44
x27	63.4	-30.54	-73.71	25.32
x33	-33.3	-30.54	-73.71	21.44
x38	-2.34	-30.54	-67.11	21.44
x39	-65.6	-28.35	-100	21.44
x41	-91.11	-30.54	-73.71	20.06
x69	-24	-30.54	-73.71	21.44
x72	-22.41	-50.89	-73.71	-56.86
x90	-24	-30.54	-73.71	-35.89
x93	-24	-63.3	-73.71	21.44
x98	-24	-30.54	-73.71	21.44
x108	-65.58	-30.54	-73.71	-40.02
x114	-24	-8.85	-73.71	-93.08
x118	-43.51	-30.54	-73.71	-6.75
x125	-100	-30.54	-100	21.44
x132	-24	-30.54	-0.63	-55.39
x165	-24	-28.74	-20.48	21.44
x188	-45.68	-30.54	-73.71	21.44
x208	-100	45.7	-73.71	21.44
x222	-24	-100	-80.57	21.44
x224	-21.06	-30.54	-93.82	21.44
x225	-24	-100	18.36	21.44
x247	-1.61	-79.17	-73.71	21.44
x258	-24	-47.01	-35.77	-33.67
x259	-83.52	-75.83	-73.71	21.44
x260	3.9	0.87	-73.71	21.44
x262	-24	-66.28	-73.71	21.44
x263	-24	-100	-73.71	21.44
x267	-24	-30.54	-73.71	-43.05
x280	-24	-37.6	-50.79	21.44
x284	-24	-30.54	-73.71	21.44
x302	2.53	-24.35	-73.71	21.44
x303	-24	-30.54	-73.71	21.44
x304	-24	17.52	-73.71	52.9
x310	-24	-30.54	-73.71	61.59
x316	-24	-30.54	-94.86	21.44
x325	-24	-36.15	-73.71	71.18
x339	-86.59	-30.54	-100	21.44
x348	-24	-30.54	-73.71	27.17
x355	-97.72	-30.54	-86.56	21.44
x368	-24	1.63	-2.23	21.44
x370	-24	-5	-94.42	-81.01
x386	-24	-66.33	-73.71	21.44
x392	-86.67	-30.54	-73.71	-25.04
x409	-24	-30.54	-73.71	21.44
x424	-2.25	-30.54	-51.58	21.44
x434	78.53	-30.54	-73.71	21.44
x440	-24	-30.54	-3.04	21.44
x459	-100	-30.54	2.12	21.44
x468	-24	-30.54	-73.71	-30.37
x469	-24	-30.54	-100	84.8
x475	12.31	10.08	-73.71	21.44
x493	-24	-100	-73.71	41.93
x506	-24	-62.03	-73.71	21.44
x520	-24	-30.54	-73.71	21.44
x525	-100	-30.54	-73.71	21.44
x530	-24	-53.51	-73.71	-1.55
x549	-24	48.74	-73.71	21.44
x567	-24	-1.19	-73.71	21.44
x580	4.12	-30.54	3.21	21.44
x585	-24	-97.33	-100	21.44
x587	-24	-100	-86.35	21.44
x610	-24	-63.25	-73.71	-89.82
x613	-14.68	-30.54	-73.71	21.44
x618	-24	-30.54	-49.61	21.44
x640	-24	30.12	-96.35	-73.34
x643	16.18	-30.54	-73.71	5.86
x645	-24	-30.54	-73.71	34.7
x658	-24	58.16	-73.71	21.44

Bicluster #40 (69, 4)
Rows=[6,8,47,55,64,73,80,86,91,110,114,120,122,124,127,135,138,145,151,167,183,188,190,192,195,197,200,245,261,263,266,272,277,284,285,287,290,297,320,325,333,341,357,359,362,370,394,395,398,399,411,445,446,460,462,516,537,538,576,586,594,598,600,621,625,631,632,655,659], Columns=[99,126,131,170], RowPattern=Constant, ColumnPattern=None, %Missings=0, %Noise=25.72, %Errors=5.8, PlaidCoherency=Additive

X	y99	y126	y131	y170
x6	-70.67	87.27	59.4	18.52
x8	-100	87.27	59.4	18.52
x47	-70.67	87.27	-12.65	18.52
x55	-70.67	87.27	59.4	18.52
x64	-70.67	59.99	-3.81	18.52
x73	-70.67	87.27	59.4	-63.78
x80	-70.67	87.27	59.4	18.52
x86	-70.67	87.27	72.21	18.52
x91	-67.87	87.27	-39	44.66
x110	-70.67	100	-15.51	18.52
x114	-70.67	87.27	8.31	18.52
x120	-70.67	87.27	59.4	18.52
x122	-70.67	87.27	59.4	-84.85
x124	-100	38.38	59.4	18.52
x127	-83.69	87.27	20.29	18.52
x135	-70.67	100	59.4	18.52
x138	-70.67	87.27	100	18.52
x145	-70.67	87.27	59.4	18.52
x151	-70.67	87.27	59.4	18.52
x167	-70.67	-65.8	59.4	18.52
x183	-100	87.27	59.4	16.86
x188	-70.67	87.27	59.4	18.52
x190	-70.67	87.27	59.4	-15.62
x192	-70.67	87.27	100	-66.99
x195	-100	87.27	59.4	18.52
x197	-70.67	87.27	59.4	18.52
x200	-70.67	77.49	-29.02	18.52
x245	-100	87.27	59.4	18.52
x261	-70.67	87.27	-48.91	18.52
x263	-70.67	87.27	59.4	18.52
x266	-70.67	87.27	59.4	-20.58
x272	-70.67	87.27	59.4	100
x277	-70.67	-5.39	59.4	18.52
x284	-70.67	100	59.4	-23.18
x285	-70.67	87.27	59.4	-28.91
x287	-70.67	33.82	59.4	18.52
x290	-70.67	87.27	59.4	18.52
x297	-100	87.27	33.14	-78.47
x320	-70.67	87.27	59.4	18.52
x325	-70.67	100	59.4	-68.98
x333	-70.67	5.15	59.4	18.52
x341	-70.67	-10.75	59.4	18.52
x357	-70.67	-0.95	-2.34	79.11
x359	74.22	28.31	59.4	18.52
x362	-70.67	-51.83	59.4	48.08
x370	-70.67	87.27	100	18.52
x394	-70.67	100	59.4	41.1
x395	-70.67	87.27	59.4	18.52
x398	-43.72	87.27	59.4	-7.19
x399	-70.67	87.27	13.1	18.52
x411	-70.67	-87.23	59.4	-91.13
x445	-70.67	87.27	89.8	18.52
x446	-14.8	87.27	59.4	18.52
x460	-70.67	100	78.23	6.74
x462	-43.86	87.27	59.4	18.52
x516	37.45	87.27	59.4	18.52
x537	-88.45	87.27	90.47	18.52
x538	-89.85	-20.85	59.4	14.99
x576	-70.67	80.87	59.4	-47.73
x586	-70.67	20.89	-18.48	86.08
x594	-70.67	87.27	59.4	18.52
x598	96.21	87.27	59.4	-71.6
x600	-70.67	87.27	59.4	18.52
x621	15.65	87.27	59.4	18.52
x625	-70.67	100	69.05	-93.47
x631	-70.67	100	59.4	93.28
x632	-70.67	97.49	59.4	0.12
x655	-70.67	87.27	59.4	18.52
x659	-70.67	87.27	-5.61	18.52

Bicluster #41 (71, 4)
Rows=[0,2,10,22,45,52,68,74,80,82,88,101,110,114,121,123,124,133,154,163,166,183,198,208,218,234,235,266,268,274,285,305,310,312,316,319,346,349,374,403,416,418,423,435,437,452,460,461,464,478,495,500,518,528,533,539,567,568,571,580,584,586,592,600,603,608,615,627,639,642,646], Columns=[63,116,148,164], RowPattern=Constant, ColumnPattern=None, %Missings=0, %Noise=9.15, %Errors=7.04, PlaidCoherency=Additive

X	y63	y116	y148	y164
x0	-87.79	-2.24	59.18	-23.13
x2	-87.79	-2.24	59.18	20.62
x10	-87.79	-2.24	59.18	20.62
x22	-87.79	-2.24	59.18	20.62
x45	-87.79	-2.24	59.18	20.62
x52	-87.79	-2.24	59.18	-95.57
x68	-87.79	-2.24	59.18	20.62
x74	-87.79	-10.93	-54.35	20.62
x80	-87.79	-2.24	59.18	20.62
x82	-87.79	-2.24	59.18	53.38
x88	45.14	-2.24	59.18	20.62
x101	-100	-2.24	59.18	20.62
x110	-87.79	-2.24	59.18	20.62
x114	-87.79	-2.24	59.18	20.62
x121	-87.79	-2.24	59.18	-84.81
x123	-87.79	-2.24	59.18	20.62
x124	-87.79	-2.24	59.18	20.62
x133	66.76	-2.24	-87.6	62.79
x154	-87.79	-2.24	59.18	20.62
x163	-87.79	-2.24	59.18	20.62
x166	-87.79	-2.24	59.18	20.62
x183	-87.79	-2.24	59.18	20.62
x198	-87.79	-6.85	59.18	20.62
x208	-87.79	-2.24	-47.03	20.62
x218	-87.79	-2.24	59.18	20.62
x234	-87.79	-2.24	59.18	-68.41
x235	-87.79	-64.51	59.18	20.62
x266	-87.79	-2.24	59.18	20.62
x268	-87.79	-2.24	59.18	20.62
x274	-87.79	-2.24	59.18	100
x285	91.43	-2.24	59.18	20.62
x305	-87.79	42.36	59.18	20.62
x310	-87.79	-2.24	-74.7	46.33
x312	-87.79	-2.24	59.18	20.59
x316	-87.79	-2.24	59.18	20.62
x319	-87.79	-2.24	59.18	20.62
x346	-87.79	-2.24	-90.34	20.62
x349	-87.79	-2.24	67.09	20.62
x374	-87.79	-2.24	59.18	1.93
x403	-87.79	-2.24	59.18	20.62
x416	-100	97.25	59.18	100
x418	-87.79	-2.24	59.18	20.62
x423	56.59	-2.24	100	20.62
x435	0.97	-2.24	59.18	20.62
x437	-87.79	-4.13	59.18	20.62
x452	9.62	-2.24	59.18	20.62
x460	-87.79	-2.24	59.18	-70.47
x461	-87.79	-2.24	59.18	16.51
x464	-87.79	-2.24	59.18	20.62
x478	-87.79	-2.24	59.18	20.62
x495	-87.79	-2.24	59.18	20.62
x500	-87.79	-2.24	59.18	20.62
x518	-87.79	-2.24	59.18	20.62
x528	-87.79	-2.24	59.18	20.62
x533	-87.79	-2.24	59.18	20.62
x539	-87.79	-2.24	59.18	20.62
x567	-87.79	-2.24	59.18	20.62
x568	-87.79	-2.24	59.18	-79.87
x571	7.77	-2.24	59.18	20.62
x580	-87.79	-2.24	59.18	20.62
x584	-87.79	-2.24	59.18	20.62
x586	82.84	27.91	59.18	20.62
x592	-87.79	-2.24	59.18	20.62
x600	-87.79	-2.24	59.18	20.62
x603	-100	-2.24	39.12	20.62
x608	-87.79	-2.24	59.18	20.62
x615	-87.79	-2.24	59.18	-96.62
x627	-100	-14.78	59.18	-97.77
x639	-87.79	-2.24	59.18	20.62
x642	-87.79	-2.24	-26.07	20.62
x646	-87.79	-2.24	-90.12	20.62

Bicluster #42 (76, 4)
Rows=[1,3,12,20,27,37,39,47,48,49,70,78,92,97,98,103,119,121,128,131,132,148,153,166,202,209,211,220,227,229,261,267,268,293,309,322,327,329,331,342,344,360,372,392,396,414,422,435,445,463,473,474,475,483,486,490,496,516,520,522,524,526,547,549,557,562,567,573,588,599,611,616,625,632,648,659], Columns=[5,42,66,134], RowPattern=Constant, ColumnPattern=None, %Missings=0, %Noise=27.96, %Errors=0, PlaidCoherency=Additive

X	y5	y42	y66	y134
x1	-44.27	71.99	-21.89	34.53
x3	-44.27	-22.06	-21.89	34.53
x12	-44.27	27.29	-21.89	34.53
x20	-44.27	27.29	57.08	34.53
x27	-44.27	100	-21.89	34.53
x37	-44.27	15.38	-21.89	34.53
x39	-44.27	8.21	-21.89	-10.64
x47	-30.55	27.29	-21.89	34.53
x48	-44.27	27.29	-21.89	34.53
x49	-44.27	-61.13	-21.89	34.53
x70	24.9	27.29	-21.89	100
x78	-44.27	43.48	-100	34.53
x92	-44.27	27.29	-21.89	34.53
x97	-44.27	27.29	-21.89	34.53
x98	-44.27	98.96	-21.89	34.53
x103	-44.27	27.29	-21.89	-54.57
x119	-44.27	27.29	-21.89	44.9
x121	-100	36.61	-21.89	67.05
x128	-44.27	27.29	-21.89	34.53
x131	-21.34	27.29	-21.89	34.53
x132	-58.18	27.29	-21.89	34.53
x148	-44.27	27.29	-21.89	-45.18
x153	-44.27	27.29	-21.89	34.53
x166	-87.09	-1.77	-100	96.89
x202	-44.27	52.79	-87.98	-41.64
x209	-44.27	27.29	23.86	34.53
x211	-44.27	27.29	-21.89	34.53
x220	-53.18	27.29	27.49	34.53
x227	-44.27	27.29	-93.06	-52.98
x229	-44.27	27.29	12.47	34.53
x261	-44.27	27.29	60.71	34.53
x267	-39.88	27.29	-21.89	34.53
x268	-44.27	27.29	-36.08	34.53
x293	-90.54	27.29	-21.89	34.53
x309	-44.27	63.64	-21.89	34.53
x322	-44.27	-13.51	-21.89	-16.41
x327	-59.13	-52.06	-21.89	34.53
x329	-44.27	27.29	-21.89	34.53
x331	-44.27	-57.05	-21.89	34.53
x342	-44.27	27.29	-21.89	34.53
x344	-44.27	-12.82	7.72	34.53
x360	-44.27	27.29	-21.89	34.53
x372	-44.27	-57.87	-21.89	34.53
x392	-44.27	27.29	40.84	34.53
x396	-44.27	27.29	-21.89	34.53
x414	-44.27	27.29	45.14	34.53
x422	-44.27	27.29	-81.75	34.53
x435	-44.27	27.29	-21.89	34.53
x445	-44.27	27.29	-9.84	34.53
x463	-44.27	99.57	-21.89	34.53
x473	40	84.84	-21.89	34.53
x474	-44.27	2.12	15.44	34.53
x475	-44.27	27.29	-53.6	34.53
x483	-44.27	27.29	51.89	16.6
x486	-44.27	4.44	-21.89	34.53
x490	-12.29	27.29	-21.89	-39.65
x496	-44.27	27.29	-21.89	33.78
x516	29.34	27.29	-21.89	34.53
x520	-44.27	27.29	-21.89	53.99
x522	-44.27	27.29	-21.89	34.53
x524	-44.27	27.29	-21.89	34.53
x526	-26.85	27.29	-21.89	34.53
x547	-44.27	27.29	-21.89	34.53
x549	-44.27	27.29	52.31	12.69
x557	-44.27	27.29	38.33	72.85
x562	-44.27	69.13	-21.89	34.53
x567	-44.27	27.29	-10.08	34.53
x573	-44.27	27.29	58.76	100
x588	-44.27	27.29	-46.96	34.53
x599	-3.29	27.29	-21.89	-44.79
x611	-56.88	27.29	-9.74	34.53
x616	-44.27	27.29	-21.89	34.53
x625	-44.27	27.29	-11.89	34.53
x632	18.31	27.29	-39.39	13.13
x648	-44.27	49.43	-21.89	34.53
x659	-44.27	27.29	-21.89	34.53

Bicluster #43 (73, 4)
Rows=[17,30,36,40,46,47,54,61,63,69,76,77,83,88,92,101,122,124,145,152,153,173,175,183,199,205,230,238,244,245,247,254,273,274,280,284,286,293,297,337,345,351,372,380,382,384,392,406,420,421,455,463,496,502,509,518,528,541,545,549,575,586,592,596,608,612,615,631,634,639,643,646,649], Columns=[8,10,78,151], RowPattern=Constant, ColumnPattern=None, %Missings=0, %Noise=33.22, %Errors=0.68, PlaidCoherency=Additive

X	y8	y10	y78	y151
x17	57.3	-100	26.45	-79.51
x30	100	-99.08	87.16	-79.51
x36	-87.43	-99.08	87.16	-79.51
x40	8.9	-100	87.16	-79.51
x46	85.62	-42.31	84.35	-79.51
x47	85.62	-99.08	100	-75.93
x54	85.62	-99.08	87.16	-100
x61	85.62	-68.49	87.16	-79.51
x63	85.62	-100	17.19	-79.51
x69	40.45	-99.08	3.11	-61.66
x76	85.62	-99.08	100	-79.51
x77	24.57	-99.08	87.16	-79.51
x83	85.62	-99.08	87.16	-76.87
x88	85.62	-99.08	87.16	-79.51
x92	85.62	-73.97	87.16	-100
x101	85.62	-100	87.16	-79.51
x122	85.62	-99.08	87.16	-83.16
x124	85.62	-99.08	65.11	-79.51
x145	100	-100	87.16	-100
x152	85.62	-20.69	87.16	-79.51
x153	52.7	-100	87.16	-79.51
x173	25.27	-29.03	100	-79.51
x175	85.62	-99.08	87.16	-4.67
x183	85.62	-100	87.16	-79.51
x199	95.95	-99.08	100	-79.51
x205	85.62	-83.86	87.16	-79.51
x230	85.62	-85.5	100	-79.51
x238	85.62	-99.08	87.16	-100
x244	43.16	-99.08	87.16	-79.51
x245	85.62	-100	87.16	-79.51
x247	84.63	-99.08	87.16	-79.51
x254	100	-99.08	87.16	-79.51
x273	100	-99.08	87.16	-79.51
x274	15.54	-99.08	58.98	-79.51
x280	85.62	-99.08	87.16	-79.51
x284	85.62	-99.08	87.16	-17.19
x286	85.62	-99.08	87.16	-79.51
x293	85.62	-60.94	87.16	-79.51
x297	85.62	-92.19	87.16	-79.51
x337	70.74	-100	87.16	-79.51
x345	85.62	-99.08	100	-65.36
x351	85.62	-99.08	87.16	-79.51
x372	85.62	-26.67	87.16	-79.51
x380	85.62	-99.08	87.16	-100
x382	66	-99.08	100	-100
x384	61.64	-32.79	52.7	-79.51
x392	42.34	-99.08	100	-79.51
x406	85.62	-38.67	87.16	-39.35
x420	37.24	-99.08	87.16	-58.22
x421	85.62	-99.08	100	-79.51
x455	85.62	-99.08	87.16	3.95
x463	94.48	-99.08	87.16	-79.51
x496	100	91.55	87.16	-79.51
x502	53.86	-99.08	87.16	-79.51
x509	45.05	-99.08	87.16	-79.51
x518	43	-99.08	100	-34.88
x528	100	-99.08	48.52	-28.68
x541	85.62	-99.08	87.16	-81.76
x545	85.62	-99.08	100	-79.51
x549	85.62	-99.08	87.16	-79.51
x575	85.62	-99.08	87.16	-6.04
x586	85.62	-99.08	87.16	-79.51
x592	41.46	-100	87.16	-79.51
x596	85.62	-99.08	87.16	-79.51
x608	85.62	-99.08	87.16	-77.97
x612	85.62	-10.31	87.16	-79.51
x615	85.62	-9.3	100	-79.51
x631	85.62	-99.08	87.16	-79.51
x634	85.62	-99.08	100	-75.42
x639	85.62	-99.08	87.16	-79.51
x643	70.4	-99.08	87.16	-79.51
x646	85.62	-58.4	87.16	-79.51
x649	10.17	-99.08	43.16	-79.51

Bicluster #44 (77, 4)
Rows=[5,34,46,48,51,60,68,80,81,106,118,120,123,125,138,139,154,155,157,161,176,192,199,203,210,211,212,218,268,269,270,290,312,313,324,326,329,332,335,337,338,346,356,361,380,382,386,423,441,443,452,465,470,477,498,499,505,518,520,521,534,542,545,550,556,567,569,581,582,584,586,590,598,609,611,631,645], Columns=[64,149,153,157], RowPattern=Constant, ColumnPattern=None, %Missings=0, %Noise=18.18, %Errors=1.3, PlaidCoherency=Additive

X	y64	y149	y153	y157
x5	43.19	-100	-73.87	68.71
x34	43.19	-79.32	-51.9	78.78
x46	43.19	-79.32	-51.9	78.78
x48	43.19	-79.32	-51.9	78.78
x51	43.19	-79.32	-51.9	100
x60	43.19	-100	30.99	78.78
x68	43.19	-79.32	-80.34	100
x80	43.19	-79.32	-51.9	78.78
x81	43.19	-79.32	-51.9	100
x106	43.19	-79.32	-51.9	78.78
x118	43.19	-79.32	-51.9	78.78
x120	43.19	-84.92	-51.9	78.78
x123	43.19	-79.32	-51.9	78.78
x125	100	-79.32	-51.9	78.78
x138	43.19	-79.32	-51.9	31.71
x139	43.19	-79.32	-51.9	78.78
x154	43.19	-79.32	-4.26	78.78
x155	43.19	-79.32	-51.9	78.78
x157	59.75	-79.32	-51.9	78.78
x161	43.19	-79.32	-51.9	78.78
x176	43.19	-79.32	-51.9	100
x192	43.19	-48.31	-51.9	78.78
x199	43.19	-79.32	-51.9	78.78
x203	43.19	-79.32	-51.9	96.43
x210	-40.44	-79.32	-51.9	78.78
x211	43.19	-79.32	-51.9	78.78
x212	2.65	0.39	-51.9	62.55
x218	43.19	-83.87	-51.9	78.78
x268	43.19	-79.32	-51.9	7.21
x269	13.93	-79.32	-51.9	-28.92
x270	43.19	-79.32	-51.9	-26.01
x290	43.19	-79.32	-51.9	78.78
x312	43.19	-79.32	-51.9	100
x313	43.19	-79.32	-100	100
x324	43.19	-79.32	-51.9	78.78
x326	43.19	-79.32	-78.95	78.78
x329	43.19	-79.32	-51.9	100
x332	27.01	-79.32	-51.9	78.78
x335	43.19	-79.32	-51.9	78.78
x337	43.19	-79.32	-51.9	78.78
x338	43.19	7.61	-51.9	78.78
x346	43.19	-79.32	-51.9	78.78
x356	43.19	-79.32	91.7	86.58
x361	43.19	-79.32	-51.9	78.78
x380	27.41	-100	-100	78.78
x382	43.19	-79.32	-51.9	78.78
x386	43.19	-79.32	-51.9	78.78
x423	43.19	-79.32	-100	78.78
x441	43.19	-46.71	-51.9	78.78
x443	86.35	-79.32	-51.9	78.78
x452	43.19	-79.32	-51.9	15.78
x465	43.19	-79.32	-100	78.78
x470	43.19	12.36	-51.9	78.78
x477	43.19	-79.32	-51.9	100
x498	-21.39	-73.97	-51.9	78.78
x499	43.19	-79.32	-51.9	78.78
x505	43.19	-79.32	-51.9	78.78
x518	43.19	-79.32	-43.82	78.78
x520	43.19	-79.32	-51.9	78.78
x521	43.19	-28.39	-51.9	100
x534	43.19	-79.32	-51.9	78.78
x542	43.19	-79.32	-42.54	78.78
x545	-38.6	-100	-51.9	78.78
x550	43.19	-31.3	-51.9	78.78
x556	43.19	-79.32	-51.9	78.78
x567	43.19	-79.32	-51.9	78.78
x569	43.19	-79.32	-51.9	78.78
x581	43.19	-79.32	-98.89	78.78
x582	43.19	-79.32	-51.9	100
x584	43.19	-79.32	-51.9	78.78
x586	43.19	-79.32	-2.42	78.78
x590	43.19	-79.32	-51.9	78.78
x598	-2.81	-79.32	-51.9	78.78
x609	43.19	-79.32	-51.9	78.78
x611	43.19	-79.32	30.95	78.78
x631	43.19	-79.32	-51.9	78.78
x645	43.19	-79.32	22.34	78.78

Bicluster #45 (73, 4)
Rows=[7,9,14,20,28,32,39,40,42,44,48,52,81,95,104,116,130,145,163,184,186,208,211,213,215,217,235,248,262,263,275,289,306,308,320,322,325,328,337,338,341,342,350,354,355,372,373,376,385,391,401,402,410,425,431,432,436,444,459,460,489,505,509,511,515,528,538,545,550,564,594,622,630], Columns=[16,23,54,174], RowPattern=Constant, ColumnPattern=None, %Missings=0, %Noise=28.08, %Errors=5.48, PlaidCoherency=Additive

X	y16	y23	y54	y174
x7	-73.6	-70.1	70.66	17.67
x9	-73.6	-70.1	-8.41	12.16
x14	-73.6	-70.1	66.27	-90.72
x20	-73.6	-70.1	70.66	12.16
x28	-73.6	-70.1	70.66	12.16
x32	-73.6	-70.1	70.66	12.16
x39	-73.6	16.36	70.66	12.16
x40	-73.6	-100	70.66	12.16
x42	-73.6	27.07	96.41	-44.57
x44	-73.6	-70.1	70.66	100
x48	-73.6	-100	59.71	89.58
x52	-73.6	-70.1	70.66	100
x81	-73.6	-70.1	96.18	12.16
x95	94.64	-70.1	70.66	12.16
x104	-49.4	-70.1	70.66	12.16
x116	-73.6	-70.1	-24.35	-17.04
x130	-100	-70.1	70.66	12.16
x145	-73.6	-100	100	12.16
x163	34.69	-70.1	-57.85	47.86
x184	-73.6	-70.1	70.66	12.16
x186	-73.6	-70.1	-63.07	12.16
x208	29.95	-19.78	70.66	12.16
x211	-23.98	-70.1	100	9.34
x213	-99.71	64.48	70.66	12.16
x215	-43.5	-64.02	70.66	12.16
x217	-73.6	-70.1	70.66	12.16
x235	-73.6	-70.1	100	12.16
x248	-73.6	-70.1	69.35	-63.92
x262	-73.6	-70.1	-18.16	-69.74
x263	-73.6	88.51	70.66	12.16
x275	-73.6	-100	70.66	32.2
x289	-76.99	-70.1	70.66	25.92
x306	-73.6	-70.1	70.66	12.16
x308	39.36	29.34	70.66	12.16
x320	-73.6	-100	70.66	12.16
x322	-73.6	-70.1	70.66	68.44
x325	-73.6	-70.1	70.66	12.16
x328	-73.6	-70.1	70.66	-23.35
x337	-73.6	-70.1	70.66	12.16
x338	-73.6	-70.1	100	85.32
x341	-73.6	-70.1	70.66	12.16
x342	-47.96	-70.1	70.66	12.16
x350	33.37	-70.1	100	12.16
x354	-73.6	-70.1	70.66	-45.14
x355	-73.6	-70.1	70.66	12.16
x372	-15.55	-70.1	46.2	12.16
x373	-73.6	-90.33	85.15	12.16
x376	-73.6	-100	70.66	12.16
x385	-100	-70.1	-19.29	12.16
x391	-73.6	-70.1	70.66	-30.63
x401	-100	-21.08	70.66	-66.28
x402	-73.6	16.18	70.66	-43.14
x410	-73.6	-70.1	70.66	12.16
x425	-33.66	-70.1	70.66	12.16
x431	-73.6	-70.1	-47	12.16
x432	-73.6	-70.1	70.66	12.16
x436	-73.6	-100	2.29	83.39
x444	-100	-100	70.66	12.16
x459	-100	-70.1	70.66	12.16
x460	-100	-70.1	100	-18.05
x489	-73.6	-70.1	70.66	10.36
x505	-73.6	-70.1	100	-31.14
